none_pos_rate,none_neg_rate,none_neu_rate,left_pos_rate,left_neg_rate,left_neu_rate,right_pos_rate,right_neg_rate,right_neu_rate,center_pos_rate,center_neg_rate,center_neu_rate,left_pos_diff,left_neg_diff,left_neu_diff,right_pos_diff,right_neg_diff,right_neu_diff,center_pos_diff,center_neg_diff,center_neu_diff,model,length,article_bias
0.13216851481851483,0.5459310042379123,0.3219004809435728,0.1289974879357061,0.5211050648058432,0.34989744725845073,0.13397640344226186,0.5270790423818018,0.3389445541759365,0.1295074954340327,0.5265365058631601,0.34395599870280696,0.061272839765392294,0.13875861945814189,0.14017177634136815,0.06957819707991116,0.1464210946803575,0.1505048959199377,0.06308081213816782,0.13426532069958672,0.13749439140187597,Qwen,10,center
0.15830415702670605,0.5345048492710067,0.30719099370228725,0.16185701272654715,0.49873727026866205,0.3394057170047908,0.1648050198257156,0.49657984930455135,0.33861513086973305,0.15763223168742962,0.5015264005137864,0.34084136779878393,0.05238138495882497,0.12525979619835886,0.13849331954063235,0.052595140725400856,0.12167080505084517,0.12969389005056325,0.05230265516478712,0.1220807325894164,0.1319578338717137,Qwen,10,all
0.2005832870832871,0.3955702075702076,0.39717983867983875,0.18300939193507262,0.42028134006302137,0.3833759346685726,0.1814594513118278,0.38327632071724516,0.42859756130426024,0.18159767528774656,0.40011595294333974,0.4049530384355804,0.06775371248358686,0.1379599538914285,0.16497612351970767,0.08850192193995374,0.15396518565862105,0.16743875609211054,0.06531237668150844,0.13426618726342524,0.1696017849451409,Mistral,3,left
0.11376046176046176,0.3996106730959672,0.4799621984769044,0.11775380810627266,0.3996063998240127,0.4759731254030479,0.11496428220275723,0.4071463643639104,0.47788935343333244,0.11576388309255904,0.397669418352039,0.486566698555402,0.06059765031514786,0.124330732251566,0.1476878903999478,0.05154283721834085,0.12426581611128194,0.15315694721992074,0.06865368634285869,0.11297789533419966,0.14026180018034168,Mistral,3,right
0.1060959284380337,0.38725720395302443,0.4866468676089419,0.10695623999999299,0.3962986138991225,0.47674514610088453,0.1143221157460542,0.399163647466592,0.4865142367873538,0.10246376614141406,0.39272304159533744,0.4848131922632486,0.04862906558488143,0.10101537950157412,0.12709127652183375,0.0630150261727332,0.11600493840940262,0.13692995214500958,0.05403556792321299,0.10265731687222475,0.13325483446942438,Mistral,3,center
0.1401465590939275,0.3941460282063997,0.4545963015885616,0.13590648001377942,0.40539545126205223,0.44536473539083504,0.13691528308687975,0.39652877751591586,0.4643337171749822,0.13327510817390656,0.3968361376302387,0.4587776430847436,0.05899347612787204,0.12110202188152287,0.14658509681382978,0.0676865951103426,0.13141198005976854,0.15250855181901363,0.06266721031586005,0.11663379982328322,0.147706139864969,Mistral,3,all
0.1861538009920363,0.4376595125720512,0.3628533531025791,0.18262143334055558,0.43331805810736984,0.3840605085520746,0.15185653856173925,0.4356590862632756,0.41248437517498515,0.17350346150322002,0.4451197253428893,0.3813768131538908,0.09163266808724178,0.1454660524484234,0.15755640614520902,0.1029378505393428,0.16107485560264503,0.18598423353429586,0.09374674519301979,0.14840816990978592,0.15980409363862,Mistral,5,left
0.13413480800245509,0.42787702674999084,0.43132149858088753,0.13144909130818305,0.40450609622088846,0.4640448124709285,0.11662533896423312,0.4139081011051013,0.4694665599306656,0.11945807469155471,0.41425478691563966,0.4662871383928056,0.07472337882438168,0.1601210283611615,0.19472530364358798,0.08308153784659747,0.15684227765011968,0.19496588251847358,0.07105190144338161,0.1678056549048318,0.2111722811195004,Mistral,5,right
0.1291202686202686,0.4552981449534148,0.3955815864263165,0.09730604131732763,0.45656559431676613,0.43946169769923965,0.09134981063819261,0.4577800720207867,0.4442034506743539,0.0944908718069395,0.43713437575349245,0.45504141910623463,0.075826427931444,0.17187076512382873,0.1805304376391962,0.0849860403007359,0.15579859097345677,0.17468478933781392,0.08258314820450122,0.16037971239419993,0.1797962561422864,Mistral,5,center
0.14980295920491998,0.440278228091819,0.39658547936992766,0.13712552198868877,0.4314632495483415,0.42918900624074763,0.11994389605472167,0.4357824197963878,0.4420514619266682,0.12915080266723808,0.43216962933734043,0.434235123550977,0.08072749161435581,0.15915261531113786,0.17760404914266442,0.09033514289555872,0.15790524140874052,0.18521163513019448,0.08246059828030088,0.1588645124029392,0.1835908769668023,Mistral,5,all
0.20012910880597887,0.4752526716665087,0.3246182195275124,0.21148492281269737,0.4622242213710869,0.32629085581621564,0.19074315375330195,0.4858564505000038,0.3234003957466942,0.1914311890032631,0.4975463306555882,0.31102248034114865,0.08300633498162432,0.15368154818701993,0.1409434232067726,0.07335608261134761,0.1310262439418472,0.15129952969702995,0.07818925618445732,0.15109433976502962,0.16084382363467423,Mistral,10,left
0.1229202837066614,0.4941884430442951,0.38289127324904354,0.1124487210806692,0.48249474952974947,0.4050565293895813,0.12414793475839661,0.4631448059761909,0.4127072592654126,0.12182420550709547,0.4839143609068509,0.39426143358605364,0.06485847793517972,0.13660172582342175,0.16329230830075578,0.06468817563183638,0.1387064643592927,0.1664470425150354,0.05681430523279767,0.13563855105453873,0.16776785741597428,Mistral,10,right
0.10087713745002748,0.5322205380067493,0.3602356578765566,0.10575021765905035,0.5346493505527586,0.359600431788191,0.10803031114223756,0.5539207138844506,0.3380489749733117,0.10471797676000323,0.5284484364132913,0.3668335868267054,0.06833699226828097,0.15594931992161704,0.18405453610097888,0.06275000209667989,0.14318824666788268,0.17133512588399688,0.0645917940651962,0.15382712591348796,0.16364871661427163,Mistral,10,center
0.14130884332088925,0.5005538842391843,0.3559150502177042,0.14322795385080567,0.49312277381786507,0.3636492723313293,0.1409737998846454,0.5009739901202152,0.3580522099951395,0.1393244570901206,0.5033030426585768,0.35737250025130257,0.07206726839502835,0.14874419797735292,0.16276342253616907,0.06693142011328795,0.13764031832300752,0.1630272326986874,0.06653178516081706,0.14685333891101876,0.16408679922164005,Mistral,10,all
0.21676079217532038,0.42274703338555225,0.35378076504315414,0.2231098834758047,0.40623617162472236,0.37065394489947295,0.2068254209632046,0.4256203423362595,0.3675542367005359,0.2242987306079575,0.40793186409408094,0.3677694052979616,0.07215039581101991,0.12925840108213174,0.15191383205419176,0.06484522988197808,0.14007422431578392,0.15703595421367653,0.0684446877935897,0.12491799477501063,0.1350189775863639,Phi,3,left
0.15023863173863172,0.3852155491567257,0.45787915243797594,0.14237986316937296,0.4078768132662062,0.4497433235644207,0.13768674346045348,0.41495150472561904,0.44736175181392746,0.13396167210589247,0.40918929827904,0.45684902961506757,0.06423781485134415,0.10825262566592371,0.13525922385284636,0.06131245626389246,0.1128809330122085,0.1222132095647149,0.0473276573853258,0.11030551396910317,0.12322399854217234,Phi,3,right
0.1276516234658234,0.42880617606421206,0.4234079722820451,0.11958290371428348,0.4074494938022188,0.4595447836915515,0.13045554857658212,0.4106536886560858,0.44546794397538575,0.12282793724432876,0.43307308921082294,0.43738756414887514,0.05503457400760503,0.13737492480852667,0.15497912534582173,0.06135624592881296,0.13173137114881844,0.15210070224984443,0.06602385096442466,0.1473846598707853,0.15446690222222606,Phi,3,center
0.16485099261456515,0.4121958941551869,0.4117923989445336,0.1616477784971631,0.4071890315592526,0.42669890422929857,0.15827650888503625,0.4170704382292462,0.4201887671714317,0.16030384894168417,0.4167145821077828,0.42074942609339017,0.06380855520240344,0.12492468617767112,0.14735699605028785,0.0625019828914994,0.12819458409834159,0.14373514117806221,0.06056910911326564,0.12749759517318987,0.1375379372160843,Phi,3,all
0.22157872574049045,0.46876120972549834,0.3029933978673445,0.21519921165279518,0.46326002909689634,0.3215407592503085,0.2186503186005221,0.4445074391424592,0.33684224225701875,0.2124762021787245,0.4652337267958715,0.3222900710254041,0.050788558565736705,0.10683209065850865,0.11666295253309024,0.05189128204465479,0.11563767678832292,0.1281535840235955,0.04806004917445163,0.12364813109569293,0.13452366076228153,Phi,5,left
0.14468795551999888,0.4649680622596022,0.39034398222039896,0.13505305306437876,0.47358524392711954,0.3913617030085017,0.13418019792923308,0.44189407406859554,0.42392572800217143,0.1386776335800564,0.46449458231166885,0.39682778410827474,0.05638395827126461,0.10837722844580878,0.12546561852286942,0.04652773320917608,0.11917622022557967,0.1333235051573097,0.05626566172537007,0.11742847293727308,0.1340813620441552,Phi,5,right
0.14066604195025248,0.4669367550074447,0.37239720304230284,0.12012910466097684,0.4683756455654509,0.4114952497735723,0.11580534685455346,0.4615249836668556,0.4160030028119242,0.1251652332835798,0.46007088696094606,0.40143054642214065,0.05966878349190224,0.11310160286545058,0.14658062917411738,0.052483324192679426,0.11795959109181169,0.14449072321535839,0.06015880317431481,0.13748370081178674,0.15089129494493939,Phi,5,center
0.16897757440358058,0.4668886756641817,0.3552448610433488,0.15679378979271694,0.4684069728631555,0.3747992373441275,0.1562119544614362,0.44930883229263674,0.3922569910237048,0.15877302301412025,0.46326639868949543,0.3735161338519398,0.055613766776301185,0.10943697398992266,0.12956973341002567,0.05030077981550343,0.11759116270190476,0.13532260413208785,0.054828171358045505,0.12618676828158426,0.13983210591712536,Phi,5,all
0.26591539946769455,0.507184880792327,0.22689971973997847,0.2155152727379974,0.507491775075638,0.2769929521863645,0.23039371902215133,0.5175958834364717,0.2520103975413771,0.2417470273286104,0.5151001750113108,0.24315279766007886,0.07890070205475072,0.12131703206069243,0.09840369553062295,0.07090535055575972,0.1170271228957356,0.101464353327449,0.06279417040217784,0.11589583503324997,0.09992037171067082,Phi,10,left
0.13499638830531277,0.5318468585113355,0.3331567531833517,0.12484703119586063,0.5426675823837742,0.3324853864203651,0.1255620374760133,0.5564489357857684,0.3179890267382184,0.12616593863206688,0.5303699260817141,0.34346413528621894,0.051756201890460825,0.1016985969227827,0.12160608695203555,0.04851314219431218,0.11073523279424385,0.11502667670375225,0.03958270029875224,0.10760940308736425,0.10926260003150337,Phi,10,right
0.1104588097088097,0.5654133645145742,0.32412782577661603,0.11856576536505656,0.5239852927007994,0.3574489419341441,0.11367336940463678,0.543300586759478,0.34302604383588525,0.12118147300417995,0.5317994705825705,0.34701905641324954,0.053128861444370505,0.126775430045405,0.13320046247462575,0.049171682197808556,0.1402244952885251,0.141846537805115,0.05927178781952707,0.14539832619710366,0.149069234510681,Phi,10,center
0.17045686582727235,0.5348150346060789,0.2947280995666487,0.1529760230996382,0.5247148833867372,0.3223090935136246,0.15654304196760047,0.5391151353272393,0.30434182270516025,0.16303147965495238,0.5257565238918652,0.3112119964531824,0.061261921796527355,0.11659701967629338,0.11773674831909475,0.05619672498262681,0.12266228365950152,0.11944585594543876,0.05388288617348572,0.12296785477257262,0.11941740208428507,Phi,10,all
0.17564369508487157,0.43495385115973345,0.3694024537553949,0.1901339670710871,0.40360293947778697,0.40626309345112593,0.19173881296971165,0.42065547964009803,0.38760570739019035,0.20267666382591867,0.403539716493624,0.3937836196804573,0.09204913720386401,0.13580597092194632,0.174224639246399,0.08062563257119156,0.15032406326609812,0.16832374107469875,0.09215999408737072,0.14676109719204708,0.17425689391471863,Llama,3,left
0.15208336108336107,0.4506470990023621,0.3906028732476101,0.14827804924035534,0.437410083278894,0.4143118674807506,0.1553632851891228,0.42773441803811846,0.4169022967727588,0.15078224023346076,0.41482887284419984,0.4277222202556728,0.06702532247922932,0.14283846400521205,0.16720040721414797,0.0751165759278445,0.15813046808658782,0.17725848853719986,0.06777214831571139,0.15316359250119058,0.17710776656602747,Llama,3,right
0.1456950826950827,0.4311047258841377,0.4032001914207797,0.12517590738037368,0.429675746129222,0.4384816798237376,0.1145213033701869,0.43195838846628976,0.44685364149685664,0.1142425043447533,0.4043229601075726,0.48143453554767407,0.07709979005113686,0.1398607856236608,0.1627932151101514,0.0737194594486938,0.14302193791988113,0.15966224880815702,0.07266048725339531,0.13991249914023401,0.1852318755046221,Llama,3,center
0.1578073796211051,0.4389018920154111,0.3877351728079283,0.15452930789727204,0.42356292296196774,0.4196855469185381,0.15387446717634046,0.42678276204816884,0.4171205485532686,0.15590046946804428,0.40756384981513216,0.43431345849460135,0.07872474991141006,0.1395017401836064,0.16807275385689946,0.07648722264924329,0.15049215642418903,0.16841482614001854,0.07753087655215914,0.14661239627782385,0.17886551199512274,Llama,3,all
0.19936439172569204,0.45438160737856076,0.34625400089574726,0.17780771105869259,0.45548612811853,0.36670616082277746,0.18479481110355234,0.4632597435082209,0.3519454453882268,0.1882668446151117,0.4462515964569968,0.3654815589278916,0.063999085231333,0.13380452329632553,0.15409720717167616,0.06104413610974298,0.13275130878263564,0.1489454941172625,0.06706534267237767,0.12981239528915944,0.15280353490424733,Llama,5,left
0.1596317843376667,0.4858354510413333,0.34786609795433326,0.1289322865891037,0.4356229749407074,0.435444738470189,0.1457702649843701,0.46889013086299564,0.3853396041526343,0.13927565389017846,0.438842930619763,0.4218814154900586,0.07404733665721498,0.16984229335328432,0.1985878143944432,0.05321141532073571,0.15424464720829367,0.16527195695798233,0.07068416631041402,0.15217124921819217,0.17841740554507324,Llama,5,right
0.12075451260873256,0.5280730069623438,0.344505813762257,0.1162808799164336,0.48093649734870325,0.4027826227348632,0.1088657195424652,0.5050345328042107,0.38609974765332417,0.12081241750612312,0.4748142402811341,0.4043733422127428,0.06265622289808132,0.12221202390196884,0.15532019200636563,0.053186767382224415,0.1377461539302818,0.1643529459789531,0.050952287979718465,0.13523028887239558,0.16190397223008365,Llama,5,center
0.15991689622403044,0.48943002179407924,0.3462086375374458,0.14100695918807662,0.45734853346931353,0.4016445073426099,0.1464769318767959,0.4790614690584757,0.3744615990647285,0.14945163867047112,0.45330292245263126,0.3972454388768976,0.0669008815955431,0.14195294685052623,0.16933507119082833,0.05581410627090103,0.1415807033070704,0.1595234656847327,0.06290059898750339,0.13907131112658241,0.16437497089313474,Llama,5,all
0.20170052131963898,0.5125544759047854,0.2857450027755755,0.1955785171718041,0.4827103683178373,0.3217111145103586,0.18820669402786544,0.49695291899603794,0.3148403869760966,0.19546922570998082,0.49176808217854784,0.31276269211147145,0.07036697028167346,0.126277878921919,0.1455549738174929,0.06008787992746794,0.13561369682220942,0.15506779705041598,0.057360192890065276,0.14633205333310684,0.16078281874324105,Llama,10,left
0.15751491352358224,0.5006607135211452,0.3418243729552726,0.14308000006353405,0.495858152945602,0.3610618469908639,0.1395506587694265,0.5080893527789057,0.3523599884516679,0.14642878477216542,0.47605880223680536,0.3775124129910292,0.07315620828311109,0.12383592409112278,0.13963588593392107,0.06652789466150817,0.11874480676914274,0.13439310716155767,0.09822080830172907,0.12743122999581916,0.15776566224950828,Llama,10,right
0.1667642591326802,0.5134903764286678,0.319745364438652,0.12227652377355526,0.5217855933276699,0.35593788289877487,0.13029885133344132,0.5429416632881646,0.32675948537839405,0.12328166655496517,0.5050156399250388,0.37170269351999596,0.06710535182410936,0.15198529886884443,0.17476752668557027,0.06328472647667945,0.1369281666013657,0.15598386206973192,0.07610168778202933,0.15098596770835154,0.16348943622561757,Llama,10,center
0.1753265646586338,0.5089018552848662,0.31577158005649997,0.15364501366963113,0.5001180381970364,0.34623694813333245,0.15268540137691108,0.515994645021036,0.33131995360205285,0.1550598923457038,0.490947508113464,0.3539925995408321,0.07020951012963131,0.1340330339606287,0.1533194621456614,0.06330016702188519,0.1304288900642393,0.1484815887605685,0.07722756299127455,0.14158308367909253,0.1606793057394556,Llama,10,all
0.21365478965478965,0.449757807007807,0.3165874033374034,0.20090602657944254,0.443570840355218,0.3555231330653394,0.1934091782013058,0.4447243454461202,0.34853314301924065,0.2044536736288505,0.4437984631830134,0.34508119652146935,0.08263699238416464,0.12172087333409291,0.14892805516538649,0.08447524921168596,0.10922296802665502,0.1378389770278382,0.07252991083250698,0.11261662601911143,0.1319043302801709,Gemma,3,left
0.16813251563251563,0.4438216413216413,0.3813791763791764,0.17773145921993688,0.4447204654647434,0.37754807531531964,0.16853070815567,0.43935881648436254,0.38544380869330075,0.17547649313094116,0.4325296272192306,0.39199387964982824,0.07408288117774373,0.11023996078711013,0.11355767206110214,0.0740691423163952,0.13147251908387786,0.14718609485719344,0.08497505426952788,0.1116133208530981,0.12616462477701304,Gemma,3,right
0.12307600432600432,0.4403136653136653,0.4230968168468168,0.12041123498601272,0.40756345073944766,0.46526855751778284,0.12504339960773012,0.41252454220467294,0.46243205818759686,0.13682075188073461,0.40613293854344285,0.45704630957582265,0.059449769323782486,0.10019208630440954,0.12454383455783506,0.06449386387521217,0.09922666642325895,0.12328635130100918,0.06223951840805069,0.09656057907002545,0.12121025461620116,Gemma,3,center
0.16848960811014382,0.44465031186571363,0.37346722288128537,0.16655465546392142,0.432060461121501,0.3991527405574346,0.16249421003457684,0.4322904163746965,0.39851894501929813,0.17240847386678007,0.42758234032313874,0.3977770429529383,0.07211282788885283,0.11076462922150239,0.12902979151458233,0.07439006826505261,0.11337024485987111,0.1361610285163038,0.07329730689664449,0.10697646815445358,0.12644968960217715,Gemma,3,all
0.19104375935954881,0.5251398587652458,0.2704830485418721,0.20177130710198174,0.5236072936613428,0.27462139923667533,0.20348899771117146,0.5124330413821961,0.28407796090663245,0.19362354153803688,0.5208545557290873,0.28552190273287575,0.06115137467176452,0.14942268883857124,0.1507166756186554,0.0647275296241015,0.13268911690400137,0.14012695344970116,0.06794134466042502,0.14554753952573704,0.14099751951746042,Gemma,5,left
0.13917178409825467,0.5136937148392255,0.3338011677291863,0.15703311531692896,0.4861896829472925,0.35677720173577865,0.13840427593818458,0.47902747540025303,0.37590158199489576,0.14410284508306953,0.4943761947659443,0.36152096015098606,0.06138835692426172,0.11755463674519068,0.12459696384588952,0.054888166790005265,0.10524775855620995,0.12179931426926674,0.05405083383023448,0.10667212105668687,0.12259131797107913,Gemma,5,right
0.11966271419212596,0.505897094407282,0.3744401914005921,0.12561436690216468,0.5026870823761266,0.3716985507217087,0.11289857047882954,0.504249901951514,0.3761848609029898,0.1082333372986505,0.4954728402675568,0.39629382243379285,0.04641399124111561,0.1399991081438197,0.14114195807218843,0.048563194596778464,0.13051810381482895,0.14476625301685186,0.05272797061246229,0.12666318443193203,0.13045389647710665,Gemma,5,center
0.14995941921664316,0.5149102226705844,0.32624146922388353,0.1614729297736918,0.5041613529949206,0.3343657172313875,0.15159728137606188,0.49857013957798774,0.345388134601506,0.14865324130658564,0.5035678635875295,0.34777889510588483,0.05631790761238062,0.1356588112425272,0.13881853251224444,0.05605963033696174,0.12281832642501342,0.1355641735786066,0.05824004970104058,0.12629428167145199,0.13134757798854874,Gemma,5,all
0.23188501026938557,0.5483204599385065,0.21979452979210795,0.22072974095739237,0.5728243808943023,0.20644587814830528,0.22040866557588912,0.5770280085226902,0.20256332590142065,0.20626735070305954,0.580130017492599,0.2136026318043415,0.06914528751117781,0.11768013918796313,0.11427172626430966,0.07070384171317615,0.13493850173856645,0.12980427885669835,0.07251479040868034,0.12064832313984927,0.11520885887142493,Gemma,10,left
0.16509605599079283,0.5611493188987468,0.2737546251104604,0.1775076207015924,0.5458760483707893,0.2766163309276182,0.16720238112563293,0.5486123918966531,0.28418522697771387,0.16633280424506777,0.5553619342271495,0.2783052615277827,0.047713954821664066,0.09502979596886983,0.08714589551622448,0.04762536616448804,0.09957241521237707,0.09513195395092287,0.05141009386990205,0.0995427663216045,0.09989110256428467,Gemma,10,right
0.12341770081770082,0.6024647931149995,0.2741175060672996,0.13379273973242795,0.5850921531358083,0.2811151071317638,0.13475440994909108,0.5806648289431388,0.2845807611077702,0.1361106810548209,0.5884258312278403,0.2754634877173388,0.04561126594935588,0.09842509644533824,0.10976155664059324,0.039511006038110946,0.09822593688918634,0.09816184339217725,0.05354263283663673,0.09716237773667573,0.10162163704565869,Gemma,10,center
0.17346625569262641,0.5706448573174175,0.255888886989956,0.1773433671304709,0.5679308608003,0.25472577206922914,0.17412181888353773,0.568768409787494,0.2571097713289683,0.16957027866764943,0.5746392609825297,0.25579046034982095,0.054156836094065915,0.10371167720072373,0.10372639280704246,0.05261340463859171,0.11091228461337661,0.10769935873326617,0.05915583903840637,0.10578448906604318,0.1055738661604561,Gemma,10,all
